DY10,PCIE12_TXP/SATA1_TXP,O,8538.2,15150.2,PCH Interfaces,
DY11,PCIE12_TXN/SATA1_TXN,O,7888.2,15150.2,PCH Interfaces,
GAP,1
EA4,PCIE12_RXP/SATA1_RXP,I,10810.4,15698.8,PCH Interfaces,
EA6,PCIE12_RXN/SATA1RXN,I,10160.4,15698.8,PCH Interfaces,
GAP,1
EB10,PCIE11_TXP/SATA0_TXP,O,8538.2,16001.2,PCH Interfaces,
EB11,PCIE11_TXN/SATA0_TXN,O,7888.2,16001.2,PCH Interfaces,
GAP,1
EC5,PCIE11_RXP/SATA0_RXP,I,10516.6,16279.1,PCH Interfaces,
EC6,PCIE11_RXN/SATA0_RXN,I,9866.6,16279.1,PCH Interfaces,
