F6,PCIEX4_RCOMP_N,Analog,9911.8,-22417.9,PCIE,
A5,PCIEX4_B_RCOMP_P,Analog,10493.4,-24440,PCIE,
D6,PCIEX4_B_RCOMP_P,Analog,9911.8,-23117.9,PCIE,

A6,PCIEX4_A_RCOMP_P,Analog,9843.4,-24440,PCIE,
C6,PCIEX4_A_RCOMP_P,Analog,9911.8,-23792.9,PCIE,
